일자,KRX_300 금융 종가,KRX_300 정보기술 종가,KRX_유틸리티 종가,KRX_정보기술 종가,KRX_미디어&엔터테인먼트 종가,KRX_필수소비재 종가,KRX_경기소비재 종가,KRX_운송 종가,KRX_보험 종가,KRX_기계장비 종가,KRX_증권 종가,KRX_건설 종가,KRX_방송통신 종가,KRX_철강 종가,KRX_에너지화학 종가,KRX_은행 종가,KRX_헬스케어 종가,KRX_반도체 종가,KRX_자동차 종가,KRX 300 필수소비재 종가,KRX_300 소재 종가,KRX_300 커뮤니케이션서비스 종가,KRX_300 헬스케어 종가,KRX_300 산업재 종가,KRX_300 자유소비재 종가,코스피_중형주 종가,코스피_대형주 종가,코스피_제조업 종가,코스피_서비스업 종가,코스피_보험 종가,코스피_증권 종가,코스피_금융업 종가,코스피_통신업 종가,코스피_운수창고업 종가,코스피_건설업 종가,코스피_전기가스업 종가,코스피_유통업 종가,코스피_운수장비 종가,코스피_의료정밀 종가,코스피_전기전자 종가,코스피_기계 종가,코스피_철강금속 종가,코스피_비금속광물 종가,코스피_의약품 종가,코스피_화학 종가,코스피_종이목재 종가,코스피_섬유의복 종가,코스피_음식료품 종가,코스피_200 헬스케어 종가,코스피_200 산업재 종가,코스피 200 경기소비재 종가,코스피_200 생활소비재 종가,코스피_200 금융 종가,코스피_200 정보기술 종가,코스피_200 에너지화학 종가,코스피_200 철강소재 종가,코스피_200 중공업 종가,코스피_200 건설 종가,코스피 200 커뮤니케이션서비스 종가,코스피200제외 코스피지수 종가,코스피 200 초대형제외 지수 종가,코스피_200 중소형주 종가,코스피 200 TOP 10 종가,코스피 200 비중상한 20% 종가,코스피_200 비중상한 25% 종가,코스피_200 비중상한 30% 종가,코스피_소형주 종가,kosdaq_기술성장 종가,kosdaq_중견기업부 종가,kosdaq_벤처기업 종가,kosdaq_우량기업 종가,kosdaq_소형주 종가,kosdaq_중형주 종가,kosdaq_대형주 종가,kosdaq_IT부품 종가,kosdaq_반도체 종가,kosdaq_정보기기 종가,kosdaq_통신장비 종가,kosdaq_컴퓨터서비스 종가,kosdaq_소프트웨어 종가,kosdaq_디지털컨텐츠 종가,kosdaq_인터넷 종가,kosdaq_방송서비스 종가,kosdaq_통신서비스 종가,kosdaq_기타제조 종가,kosdaq_운송장비부품 종가,kosdaq_의료정밀기기 종가,kosdaq_일반전기전자 종가,kosdaq_기계장비 종가,kosdaq_금속 종가,kosdaq_비금속 종가,kosdaq_제약 종가,kosdaq_화학 종가,kosdaq_출판매체복제 종가,kosdaq_종이목재 종가,kosdaq_섬유의류 종가,kosdaq_음식료담배 종가,kosdaq_IT_HW 종가,kosdaq_IT_SW 종가,kosdaq_통신방송서비스 종가,kosdaq_오락문화 종가,kosdaq_금융 종가,kosdaq_운송 종가,kosdaq_유통 종가,kosdaq_건설 종가,kosdaq_제조업 종가,kosdaq_IT 종가,kosdaq_기타서비스 종가,kosdaq_자유소비재 종가,kosdaq_필수소비재 종가,kosdaq_산업재 종가,kosdaq_소재 종가,kosdaq_커뮤니케이션서비스 종가,kosdaq_헬스케어 종가,kosdaq_정보기술 종가
2021-05-31,915.18,2815.82,959.51,1737.26,3590.0,1890.57,1543.52,1482.65,1321.94,628.06,868.73,760.66,1000.95,2110.63,3902.04,800.59,4430.96,3780.31,2418.24,1876.96,1840.28,2665.75,3729.38,758.94,1847.54,3542.54,3151.65,8070.8,1973.56,14452.17,2208.54,476.8,437.36,2611.36,137.46,835.91,443.59,2372.84,3187.39,30169.07,1250.54,5534.29,2776.93,18204.86,7529.9,472.44,401.65,4643.08,2566.78,763.02,1980.62,1268.15,746.94,3767.53,2066.97,1050.37,351.98,321.13,3276.86,4031.77,319.79,1501.57,1632.57,414.57,424.46,427.3,2731.5,7705.69,2022.31,2109.85,1886.3,3550.86,923.43,1937.02,1022.88,1797.62,19.7,228.52,311.42,319.43,1386.78,20520.85,5117.08,1010.02,1553.66,6965.86,1911.68,1002.03,669.41,2370.63,71687.52,12153.24,3437.14,6231.63,19654.3,153.8,11170.2,658.2,2301.19,1625.68,642.17,1248.52,5411.86,698.81,110.84,3141.41,1207.13,3966.49,1156.59,791.37,264.91,2010.39,2967.39,4312.27,812.01
2021-05-28,904.98,2818.66,961.46,1740.0,3532.34,1866.71,1518.5,1501.28,1320.56,616.05,868.3,761.23,986.27,2118.22,3957.18,789.71,4411.83,3775.97,2392.53,1852.09,1857.09,2631.67,3710.79,757.56,1824.07,3523.78,3137.18,8040.08,1949.72,14406.34,2213.21,475.16,435.15,2641.85,135.22,829.45,439.18,2350.42,3159.56,30034.52,1218.67,5568.13,2814.84,18074.7,7574.55,469.56,398.4,4547.85,2552.94,772.12,1957.97,1249.71,738.27,3787.54,2092.65,1052.78,343.98,321.12,3235.59,4006.18,318.38,1499.95,1627.86,412.7,422.53,425.35,2711.17,7708.8,2006.95,2114.34,1876.68,3522.04,922.37,1928.61,1022.81,1796.99,19.7,221.29,308.09,316.15,1378.82,20295.47,4871.23,999.84,1558.55,6875.3,1904.96,1000.55,675.04,2397.18,71800.14,12146.13,3437.16,6281.92,20277.64,154.55,11117.51,655.4,2282.51,1561.1,630.43,1244.11,5420.76,694.17,110.25,3143.88,1197.98,3934.34,1123.86,791.33,266.06,2038.07,2932.43,4298.35,806.65
2021-05-27,891.13,2805.77,955.66,1732.05,3553.36,1873.05,1512.14,1507.99,1311.71,608.25,866.01,759.93,985.69,2086.04,3928.53,773.18,4409.7,3783.94,2301.63,1858.47,1842.67,2648.86,3705.47,754.17,1777.21,3500.94,3114.71,7958.75,1959.54,14334.93,2206.76,470.49,436.2,2659.17,134.7,839.82,436.24,2265.75,3134.38,29854.13,1197.91,5531.6,2821.24,17912.89,7499.2,467.88,391.62,4576.76,2549.84,775.87,1907.44,1254.82,726.47,3769.75,2074.58,1039.51,339.49,320.44,3256.67,3969.93,316.08,1493.81,1615.01,409.8,419.58,422.41,2684.49,7693.64,1995.83,2094.66,1874.4,3491.37,919.69,1929.2,1016.57,1795.6,19.71,217.27,309.17,316.78,1368.02,19939.05,4853.7,992.99,1546.9,6658.0,1906.02,991.36,668.47,2383.42,71445.12,12116.29,3414.17,6211.95,20372.68,154.84,11132.69,652.5,2273.17,1554.33,633.22,1228.72,5411.35,701.17,110.58,3123.59,1192.81,3930.5,1127.24,811.87,265.18,2031.75,2935.11,4323.38,804.36
2021-05-26,902.82,2790.42,948.89,1722.89,3519.87,1883.86,1519.23,1490.72,1321.14,608.84,868.12,743.19,984.43,2057.02,3954.69,785.86,4371.88,3734.71,2319.06,1869.81,1839.14,2624.24,3683.89,753.5,1791.49,3480.49,3121.84,7978.87,1939.86,14468.08,2211.95,474.25,434.98,2622.88,130.97,842.25,438.03,2296.34,3124.45,29837.53,1173.12,5424.49,2809.23,18062.11,7607.4,467.4,386.88,4553.12,2539.48,769.08,1920.72,1263.95,736.4,3763.3,2096.41,1025.65,341.16,313.41,3226.28,3945.71,316.31,1481.23,1617.1,410.24,420.07,422.94,2667.08,7589.09,1977.16,2080.11,1860.63,3471.37,912.5,1908.39,1009.84,1784.16,19.83,216.75,306.52,314.96,1366.42,20028.83,4864.41,995.49,1549.49,6698.34,1886.39,985.39,666.69,2353.72,70541.31,12018.71,3383.22,6153.66,20560.02,152.26,11220.71,648.87,2266.4,1557.87,628.11,1221.94,5383.63,678.05,107.76,3105.19,1187.69,3895.81,1123.11,796.94,262.18,2028.84,2933.64,4252.89,797.4
2021-05-25,906.53,2798.4,925.26,1727.63,3501.74,1856.96,1507.61,1485.19,1317.38,600.71,865.75,740.6,975.7,2132.54,3988.74,790.57,4392.27,3737.97,2334.63,1842.69,1877.08,2603.03,3699.71,750.79,1795.56,3457.31,3129.41,8013.17,1924.74,14417.26,2206.45,474.7,429.88,2615.83,129.09,806.16,435.01,2317.43,3086.69,29884.53,1141.72,5576.7,2801.81,18205.97,7684.21,467.82,384.85,4492.29,2545.39,764.9,1923.12,1239.53,740.01,3779.06,2119.27,1061.9,336.17,312.62,3200.99,3922.86,317.01,1467.48,1622.51,411.07,420.9,423.75,2645.47,7585.48,1963.74,2063.64,1854.73,3444.12,907.9,1908.38,1006.66,1787.39,19.29,214.03,305.63,313.11,1346.94,19989.57,4730.75,991.91,1544.79,6770.61,1875.28,978.69,663.31,2347.53,70622.08,11986.26,3362.8,6038.84,20430.17,152.73,11200.46,647.33,2244.76,1523.45,621.42,1204.6,5362.75,680.32,106.03,3094.64,1180.82,3900.63,1095.49,794.29,260.82,2024.5,2913.53,4280.71,794.3
2021-05-24,896.58,2760.85,927.18,1705.1,3465.44,1832.23,1471.5,1437.45,1311.9,594.91,859.2,743.46,962.91,2121.72,3955.55,781.63,4311.71,3694.26,2342.22,1817.3,1863.49,2582.42,3629.6,740.43,1783.92,3416.6,3103.72,7954.84,1904.08,14381.84,2192.33,469.56,430.56,2528.86,130.21,805.64,429.51,2318.59,3083.19,29640.35,1127.09,5543.93,2790.87,18074.56,7624.11,461.84,390.85,4374.71,2520.64,739.57,1915.62,1224.3,731.64,3722.15,2096.61,1054.22,333.02,314.52,3180.14,3895.3,313.31,1444.81,1605.86,407.02,416.95,419.96,2616.5,7481.69,1934.73,2029.7,1828.75,3397.24,897.37,1875.14,999.5,1771.83,19.25,211.75,299.58,308.86,1335.11,19649.47,4654.07,985.03,1543.54,6675.44,1843.19,969.22,658.35,2341.83,70218.44,11767.81,3341.15,6006.85,20159.62,150.74,10979.06,641.99,2218.2,1502.0,606.17,1182.38,5388.18,657.83,104.89,3055.83,1169.35,3830.08,1073.62,786.03,258.82,2016.76,2842.42,4168.93,787.2
2021-05-21,886.36,2802.83,925.2,1731.42,3471.25,1823.78,1475.45,1427.63,1296.49,591.32,853.28,742.37,947.38,2141.87,4017.51,770.6,4419.0,3801.24,2346.37,1808.47,1885.25,2575.7,3726.5,738.0,1783.65,3427.9,3114.42,8010.51,1911.94,14232.53,2179.4,467.83,419.85,2511.81,130.01,780.73,430.97,2317.33,3138.61,29893.31,1118.28,5603.7,2812.21,18339.62,7675.18,468.32,387.87,4340.2,2571.7,729.61,1919.42,1209.89,723.33,3765.15,2127.3,1065.16,328.68,313.73,3165.7,3929.28,314.25,1445.46,1619.6,408.4,418.41,421.47,2658.94,7714.73,1964.63,2059.89,1861.39,3454.06,912.96,1910.81,1009.58,1822.36,19.6,214.25,302.82,309.79,1349.29,19686.93,4698.44,997.85,1552.03,6709.69,1859.93,995.35,669.03,2345.98,72926.55,12114.76,3406.86,6018.47,20497.85,152.79,11204.3,655.31,2233.99,1517.53,603.1,1192.54,5376.75,670.94,107.23,3116.06,1187.87,3932.4,1082.2,796.13,260.78,2061.5,2857.55,4291.62,804.62
2021-05-20,903.14,2785.33,932.14,1721.3,3417.58,1846.74,1496.18,1440.38,1316.28,596.86,856.13,751.91,954.87,2173.98,4035.68,791.86,4457.97,3800.72,2320.39,1830.34,1900.83,2537.2,3758.18,745.52,1779.87,3460.42,3114.68,8013.01,1891.68,14420.23,2192.88,474.51,421.22,2535.86,132.32,784.08,437.85,2294.52,3169.54,29690.97,1125.03,5684.07,2822.0,18626.38,7756.71,472.88,394.17,4387.25,2599.69,735.0,1916.3,1224.0,736.75,3744.63,2136.87,1078.62,331.84,318.05,3115.58,3966.6,314.84,1451.4,1607.91,408.41,418.21,421.08,2698.53,7734.29,1974.17,2070.65,1874.44,3474.24,919.11,1920.38,1012.79,1824.5,19.59,214.95,296.28,309.73,1346.19,19863.27,4756.03,982.42,1559.19,6691.62,1848.86,1002.79,674.02,2346.46,74108.05,12251.76,3432.58,6029.19,20635.61,154.58,11346.62,656.58,2229.83,1526.37,611.46,1208.75,5458.16,681.18,108.18,3136.88,1189.01,3951.25,1101.85,806.18,263.14,2069.29,2878.12,4322.1,804.6
2021-05-18,916.73,2769.36,947.17,1711.0,3399.86,1863.94,1499.72,1410.41,1328.88,603.82,873.77,748.53,953.76,2272.93,4013.55,803.48,4501.97,3740.24,2368.8,1850.4,1919.16,2529.81,3794.62,749.46,1804.77,3476.64,3125.12,8047.28,1880.34,14594.12,2231.32,479.6,422.7,2482.15,132.43,791.28,441.01,2353.39,3137.33,29668.97,1115.54,5944.31,2785.9,18718.5,7728.62,479.88,391.39,4464.31,2623.65,722.64,1944.21,1236.18,748.13,3734.66,2126.82,1128.73,337.21,316.22,3105.7,3974.34,316.17,1444.67,1605.74,409.89,419.67,422.49,2704.56,7834.3,1964.4,2071.55,1865.23,3460.0,918.62,1916.32,1003.28,1793.4,19.43,216.46,295.41,307.86,1348.53,19681.07,4728.54,977.18,1542.05,6703.12,1843.1,985.41,668.86,2345.45,72842.41,12421.28,3402.96,6019.45,20608.7,154.12,11376.75,648.95,2224.81,1517.7,608.63,1226.21,5453.96,676.91,108.38,3137.08,1179.1,3990.26,1100.15,809.26,259.76,2043.07,2875.86,4373.33,792.78
2021-05-17,904.72,2735.05,916.62,1689.83,3333.85,1860.74,1483.77,1412.86,1319.35,596.04,853.86,729.93,951.06,2163.32,3952.51,792.49,4432.38,3683.17,2320.96,1847.3,1867.66,2486.99,3735.16,741.43,1777.73,3424.4,3088.19,7953.05,1845.5,14504.82,2178.89,473.47,419.07,2490.64,128.93,772.66,439.78,2317.8,3188.46,29473.53,1092.49,5671.5,2744.28,18423.22,7621.22,481.42,390.57,4462.18,2564.97,716.67,1920.77,1232.23,738.23,3687.14,2096.16,1075.96,332.62,308.17,3055.57,3930.07,311.03,1422.54,1584.61,404.55,414.54,417.66,2679.98,7849.44,1946.89,2070.77,1847.11,3444.55,912.16,1900.44,999.59,1772.61,19.58,214.41,294.98,308.65,1322.08,19617.12,4698.46,979.24,1538.18,6636.07,1831.82,981.23,667.03,2322.14,71909.73,12398.28,3403.97,6029.97,20464.85,154.58,11291.27,643.52,2204.79,1510.97,601.72,1217.02,5618.49,669.01,108.89,3125.55,1169.25,3947.57,1088.72,799.22,257.25,2027.55,2822.05,4315.89,787.17
2021-05-14,910.28,2753.16,934.05,1701.13,3307.07,1854.79,1473.05,1401.41,1358.26,591.77,877.74,738.18,950.03,2196.41,3962.28,790.16,4465.55,3722.75,2341.16,1836.63,1896.72,2482.02,3761.68,739.47,1780.39,3466.73,3104.92,8015.28,1834.98,14775.02,2240.39,477.86,426.48,2465.43,130.49,781.63,437.98,2323.54,3194.31,29670.97,1096.4,5805.5,2798.25,18843.05,7628.03,477.12,397.24,4499.67,2605.51,715.98,1924.92,1232.21,741.29,3708.72,2100.57,1093.35,328.09,312.31,3053.93,3956.28,312.21,1437.89,1585.07,406.28,416.37,419.56,2704.04,7823.0,1957.39,2089.24,1855.85,3469.69,916.6,1903.13,1010.82,1793.14,19.87,219.83,293.35,310.15,1338.89,19819.49,4665.73,966.81,1565.02,6677.64,1845.91,992.64,669.56,2330.05,71647.16,12367.41,3450.73,6223.8,20550.57,157.59,11420.11,652.06,2223.46,1498.47,591.88,1223.7,5423.36,666.69,109.53,3142.45,1181.57,3918.76,1085.31,779.8,258.46,2053.34,2780.13,4301.69,795.2
2021-05-13,917.87,2691.07,944.39,1661.6,3303.53,1858.29,1462.75,1422.15,1380.69,592.13,867.87,735.23,935.27,2252.51,3899.86,798.13,4360.46,3605.73,2330.5,1840.98,1894.69,2478.88,3668.19,734.8,1773.88,3462.97,3068.67,7903.54,1822.81,15033.35,2223.24,480.68,424.86,2500.24,129.62,778.63,430.21,2320.46,3084.66,29139.38,1091.02,5913.17,2783.59,18051.92,7563.0,472.46,393.03,4568.89,2551.42,720.81,1908.06,1234.53,747.91,3645.56,2066.57,1117.24,330.76,311.65,3052.78,3941.63,310.55,1439.66,1561.59,402.93,412.63,415.48,2687.68,7734.73,1930.24,2068.15,1820.75,3436.95,904.03,1861.65,994.11,1729.27,19.8,217.0,289.16,308.2,1344.71,19708.16,4574.32,959.54,1574.31,6579.61,1824.89,970.97,660.79,2340.09,70646.49,12243.07,3392.81,6184.19,20020.82,155.66,11432.49,635.03,2220.15,1473.22,578.72,1213.86,5460.17,648.28,107.72,3105.45,1160.5,3868.2,1067.2,773.04,255.04,2023.13,2737.07,4203.83,768.68
2021-05-12,907.84,2765.5,954.24,1708.07,3347.93,1856.8,1460.07,1458.22,1329.97,607.47,886.82,743.22,929.95,2390.6,3988.88,786.85,4390.67,3703.73,2354.15,1842.83,1952.64,2505.35,3688.6,745.34,1778.26,3499.52,3108.64,8032.12,1843.34,14542.46,2275.75,478.11,420.77,2561.16,130.37,783.83,438.4,2335.54,3172.49,29729.97,1122.09,6184.88,2822.03,17996.99,7694.51,481.27,398.23,4493.63,2558.16,738.28,1919.66,1236.14,739.41,3721.03,2114.43,1182.33,338.63,314.08,3083.83,3988.97,314.19,1472.13,1589.94,408.24,418.21,421.26,2724.73,7862.59,1959.67,2106.01,1851.0,3483.07,919.34,1893.48,1010.72,1773.18,19.94,222.68,292.55,313.56,1353.09,19953.97,4664.52,978.31,1578.3,6665.01,1865.69,996.66,670.95,2428.07,73299.44,12392.29,3435.5,6197.7,20518.3,159.52,11439.31,649.17,2245.1,1502.22,584.74,1255.91,5421.01,650.97,110.63,3156.07,1182.07,3917.75,1071.82,752.82,260.35,2066.98,2758.17,4262.43,790.0
2021-05-11,931.07,2820.72,974.89,1741.43,3397.13,1882.71,1478.32,1440.47,1350.39,623.91,915.66,764.11,944.8,2410.97,4111.94,806.7,4430.58,3741.2,2332.41,1864.28,2010.02,2539.33,3720.88,760.65,1778.4,3543.96,3155.38,8152.14,1869.34,14721.11,2340.0,489.11,427.31,2527.6,134.73,803.28,441.06,2331.63,3237.06,30268.34,1142.21,6303.78,2849.25,17917.36,7917.27,492.57,401.45,4499.65,2558.73,732.54,1910.21,1254.15,758.99,3793.75,2185.8,1200.24,348.25,322.99,3126.2,4053.77,319.51,1474.56,1616.75,415.0,425.1,428.15,2766.41,7952.64,1982.41,2115.61,1877.62,3516.26,929.55,1920.1,1025.8,1794.63,20.04,223.95,298.27,317.2,1377.44,20099.41,4764.84,1003.57,1584.86,6773.8,1884.85,1011.88,682.08,2456.32,73992.92,12503.79,3503.61,6262.45,20804.23,158.96,11333.72,656.89,2278.54,1536.02,586.23,1231.16,5550.31,664.44,113.49,3193.32,1197.96,3951.46,1087.54,786.73,263.95,2088.54,2763.98,4329.73,796.66
2021-05-10,929.7,2913.85,965.99,1797.67,3470.94,1870.3,1489.48,1434.45,1335.21,619.89,926.12,757.71,934.84,2317.92,4198.21,803.37,4517.87,3878.08,2366.76,1850.56,2024.34,2575.18,3793.03,759.13,1804.35,3518.12,3206.01,8286.11,1902.49,14562.72,2355.47,488.86,420.62,2512.78,133.84,800.64,443.0,2359.4,3342.58,31137.22,1146.42,6152.46,2885.23,18162.97,7978.75,491.1,395.07,4399.78,2599.81,730.02,1932.67,1248.43,758.4,3911.94,2230.98,1158.74,344.23,320.66,3165.76,4046.76,323.43,1473.85,1650.6,421.11,431.62,434.99,2751.84,8097.43,2001.81,2151.32,1907.3,3529.8,941.61,1964.65,1042.95,1854.36,20.27,228.1,302.47,320.83,1400.09,20177.84,4736.94,1012.68,1575.68,6887.53,1903.97,1025.46,694.09,2413.49,74514.41,12682.88,3548.59,6279.04,21178.87,154.65,11388.13,673.84,2309.4,1532.31,598.05,1225.98,5492.68,673.71,112.41,3228.66,1222.28,4016.65,1081.58,768.56,269.52,2148.57,2819.63,4448.28,816.0
2021-05-07,912.98,2881.54,959.6,1778.14,3407.25,1835.13,1456.83,1388.55,1338.99,609.4,895.5,751.01,928.73,2245.8,4184.14,787.86,4379.01,3841.4,2302.18,1816.38,1998.32,2530.44,3669.11,746.04,1761.83,3445.16,3155.87,8163.35,1871.97,14634.91,2263.05,479.96,414.86,2427.29,132.73,796.12,431.42,2304.14,3345.28,30722.13,1133.97,6004.16,2851.83,17690.05,7933.55,481.94,383.98,4321.18,2507.04,709.22,1881.61,1225.37,744.54,3877.37,2216.25,1120.53,338.75,317.38,3107.68,3996.14,318.1,1433.23,1630.71,414.24,424.6,427.93,2717.84,7904.39,1973.06,2139.53,1878.02,3501.88,931.07,1921.37,1037.65,1842.86,20.23,225.82,300.6,320.85,1376.73,19799.01,4674.15,1001.31,1563.02,6771.87,1900.82,1019.28,688.98,2392.33,72910.26,12204.83,3529.7,6284.45,20716.09,149.49,11257.6,669.66,2286.74,1512.72,590.22,1221.04,5457.23,658.26,110.92,3171.28,1212.86,3930.26,1059.3,750.43,266.31,2129.89,2807.42,4318.15,808.42
2021-05-06,904.04,2868.38,960.02,1770.56,3370.31,1817.39,1435.2,1365.31,1319.42,604.01,887.03,737.16,923.98,2213.86,4197.66,782.47,4264.78,3832.74,2292.96,1798.22,1999.33,2510.91,3561.68,740.2,1746.56,3402.19,3141.59,8134.59,1858.26,14460.73,2252.92,475.95,412.41,2384.88,129.11,779.84,424.68,2288.58,3352.19,30758.43,1123.84,5966.89,2807.18,17178.64,7976.22,471.71,378.44,4231.64,2438.47,695.21,1864.06,1212.28,737.4,3855.88,2222.31,1105.42,335.56,311.19,3084.29,3956.12,315.37,1404.23,1628.58,411.81,422.39,425.99,2688.42,7797.45,1964.83,2121.89,1859.94,3471.36,928.95,1896.55,1049.18,1835.21,20.12,224.27,291.24,318.47,1359.77,19847.2,4751.43,999.38,1553.01,6745.9,1891.22,1016.31,684.94,2383.32,72304.51,12056.2,3520.44,6220.07,20477.39,147.86,11188.63,669.64,2262.7,1531.21,586.44,1207.29,5278.25,638.82,106.19,3148.5,1209.62,3876.36,1065.8,736.08,266.05,2120.95,2759.69,4222.47,805.18
2021-05-04,861.03,2898.14,918.59,1788.85,3377.74,1797.97,1431.33,1294.5,1268.67,592.47,858.43,717.18,921.17,2095.3,4079.35,739.82,4272.72,3870.59,2286.11,1778.34,1933.77,2515.9,3574.54,725.65,1745.7,3319.79,3118.0,8090.11,1857.62,13951.37,2170.87,459.96,409.92,2260.01,125.65,766.13,420.3,2292.86,3314.43,30967.17,1094.6,5661.35,2785.06,17068.34,7762.07,463.43,373.73,4166.84,2417.97,658.99,1859.41,1197.57,701.76,3899.43,2158.59,1050.79,329.24,302.66,3088.39,3893.07,311.59,1358.48,1635.69,408.18,419.01,422.91,2647.24,7761.65,1954.24,2112.66,1857.71,3438.74,925.27,1901.53,1043.08,1832.6,20.16,223.36,288.9,316.28,1366.57,19774.47,4646.46,991.48,1547.64,6721.21,1890.66,1009.71,681.83,2310.51,72395.44,12087.14,3502.04,6197.57,20567.23,144.4,11074.08,667.68,2260.6,1502.38,589.74,1179.49,5154.7,643.7,104.99,3136.96,1205.77,3866.07,1050.08,739.49,265.35,2116.06,2779.85,4252.05,808.97
2021-05-03,865.89,2875.55,926.66,1775.33,3365.88,1803.53,1431.78,1306.16,1291.03,599.65,855.13,717.21,907.58,2075.16,4002.65,742.99,4228.09,3852.24,2264.05,1783.93,1908.44,2497.96,3527.57,726.45,1731.46,3330.55,3093.67,8011.16,1856.96,14184.84,2163.11,460.81,402.76,2284.02,125.96,772.17,419.77,2274.71,3309.26,30678.22,1100.16,5572.3,2727.4,16878.02,7658.43,463.4,371.76,4168.95,2400.38,663.29,1843.21,1201.24,705.42,3873.18,2114.32,1042.0,334.51,303.01,3067.74,3882.39,309.68,1366.59,1616.03,405.28,415.93,419.71,2645.99,7752.78,1943.23,2099.36,1845.23,3434.11,920.8,1882.38,1032.16,1818.86,20.29,223.45,290.85,316.51,1349.41,19895.64,4559.58,993.76,1538.37,6616.6,1895.44,1006.46,682.65,2289.09,72538.43,12156.97,3494.91,6104.09,20068.2,144.39,11105.75,663.03,2249.04,1481.63,585.63,1159.72,5085.98,628.45,104.66,3134.95,1197.63,3845.43,1042.86,739.82,262.64,2102.66,2742.45,4194.09,809.19
2021-04-30,880.87,2887.4,937.5,1783.96,3383.87,1802.11,1446.77,1345.63,1280.7,611.85,884.94,727.74,897.23,2128.92,4098.63,759.75,4430.57,3872.42,2217.14,1779.63,1938.49,2499.41,3708.87,737.4,1713.56,3375.04,3111.0,8055.23,1858.22,13932.97,2222.21,466.36,400.56,2355.09,127.11,784.73,425.76,2231.26,3298.98,30626.15,1118.35,5616.1,2809.24,17641.55,7789.58,466.75,378.35,4140.29,2523.31,685.04,1824.52,1202.08,717.88,3884.77,2163.84,1066.43,340.42,306.97,3063.68,3900.16,312.16,1404.77,1620.25,407.66,418.14,421.72,2661.29,8089.71,1983.88,2134.85,1882.86,3451.12,944.72,1943.23,1072.38,1847.43,20.38,231.46,298.68,316.32,1389.76,20101.69,4584.54,1001.75,1567.52,6681.88,1940.73,1026.31,685.49,2325.82,74788.58,12594.4,3544.23,6270.5,20585.61,145.39,10991.11,679.4,2286.31,1490.64,597.82,1167.56,5169.82,652.38,104.68,3199.98,1222.92,3964.76,1051.88,757.22,269.1,2139.96,2813.59,4387.81,829.94
2021-04-29,870.59,2932.1,942.72,1810.8,3449.45,1811.45,1454.11,1338.04,1280.55,604.57,867.7,748.17,900.18,2222.93,4152.03,747.71,4480.48,3902.59,2262.61,1788.57,1975.89,2542.8,3749.42,742.04,1736.89,3375.45,3141.75,8130.82,1883.7,13992.72,2174.09,464.97,402.56,2343.45,131.4,791.47,430.71,2254.49,3363.59,30873.57,1120.22,5778.54,2854.55,17706.97,7887.05,472.06,378.21,4165.4,2550.63,686.07,1852.01,1208.59,709.89,3953.2,2201.25,1112.65,335.11,315.45,3113.69,3900.29,316.01,1414.61,1650.39,411.86,422.25,425.65,2671.81,8244.33,1997.43,2155.61,1890.84,3481.91,950.83,1955.8,1071.32,1851.01,20.35,234.02,307.84,320.2,1416.32,20185.72,4537.7,1014.54,1581.29,6704.71,1960.51,1033.95,688.55,2338.43,75453.57,12768.34,3561.5,6360.95,21036.56,146.48,11009.98,680.82,2323.2,1483.46,596.85,1167.95,5241.91,656.15,105.85,3228.41,1230.4,4007.57,1043.57,767.9,270.45,2138.38,2888.5,4433.1,834.29
2021-04-28,882.45,2951.13,934.6,1821.64,3480.0,1811.58,1452.95,1345.45,1308.21,602.07,896.84,744.82,902.68,2187.8,4101.44,751.65,4536.28,3953.86,2306.94,1786.28,1951.5,2577.88,3797.15,735.3,1758.92,3382.11,3149.01,8138.36,1907.98,14251.28,2209.12,468.23,412.88,2348.51,129.18,794.39,420.6,2284.45,3382.74,31010.39,1131.06,5681.67,2885.62,17907.91,7731.55,467.96,375.45,4171.4,2585.24,686.54,1862.36,1208.19,719.56,3972.4,2168.28,1096.49,332.52,313.8,3159.54,3916.12,316.61,1414.28,1644.87,412.9,423.37,426.85,2655.12,8347.72,2003.87,2173.94,1908.25,3488.33,954.65,1984.2,1079.55,1887.73,20.47,235.09,303.11,321.26,1430.89,20378.46,4575.79,1008.87,1566.3,6756.85,1949.64,1039.13,688.61,2300.39,75076.81,12932.93,3578.1,6436.99,21480.78,145.44,11143.57,690.2,2337.4,1490.95,592.76,1187.08,5050.57,657.37,105.48,3245.43,1243.8,4069.19,1042.32,778.38,272.89,2153.25,2882.47,4514.71,849.55
